channel_id,timeline_id,Item_Id,Date,title,Twitter_account,Tweet_Id,Twitter_link
178,1009872,5017,12/17/16 16:26,Tweet by TJ Bliss,tjbliss,8.08388E+17,https://twitter.com/tjbliss/status/808388374776180736
178,915607,14141,11/29/16 17:58,Tweet by Nigeria News Hall,NigeriaNewsHall,8.03711E+17,https://twitter.com/NigeriaNewsHall/status/803711496316284928
178,915606,14141,11/29/16 17:58,Tweet by Adebambo Oduwole,Oduscoly,8.03725E+17,https://twitter.com/Oduscoly/status/803724783883980800
178,915605,14141,11/29/16 17:58,Tweet by NaijaInfo,TheNaijaInfo,8.03725E+17,https://twitter.com/TheNaijaInfo/status/803724803244863488
178,915604,14141,11/29/16 17:58,Tweet by Aus-X,AustinXhibuike,8.03725E+17,https://twitter.com/AustinXhibuike/status/803724803878199296
178,915603,14141,11/29/16 17:58,Tweet by NaijaInfo,TheNaijaInfo,8.03725E+17,https://twitter.com/TheNaijaInfo/status/803724942093103104
178,915086,14141,11/29/16 14:46,Retweet by Oludele Olabisi,belhavenng,8.03673E+17,https://twitter.com/belhavenng/status/803673499265101828
178,915085,14141,11/29/16 14:46,Retweet by Aquilia,AquiliaBulus,8.03676E+17,https://twitter.com/AquiliaBulus/status/803676449140068353
178,915084,14141,11/29/16 14:46,Tweet by âœ_ÌˆÌ_Ì_Ì¥â€_â€‹BAFFAâœ_ÌˆÌ_Â»Ì¶Â·Ìµ,ikmuhd,8.03673E+17,https://twitter.com/ikmuhd/status/803672923206799364
178,915083,14141,11/29/16 14:46,Tweet by SaharaFMRadio,SaharaFMRadio,8.03673E+17,https://twitter.com/SaharaFMRadio/status/803672503893819393
178,915082,14141,11/29/16 14:46,Tweet by Omoyele Sowore,YeleSowore,8.03672E+17,https://twitter.com/YeleSowore/status/803672490472042501
178,915081,14141,11/29/16 14:46,Tweet by Sahara Reporters,SaharaReporters,8.03672E+17,https://twitter.com/SaharaReporters/status/803672476395991040
178,915080,14141,11/29/16 14:46,Why Quacks Thrive By Alex Abutu | Sahara Reporters,,,
178,887641,14076,11/24/16 7:44,Retweet by Dotun Olawoye,olawoye_dotun,8.01766E+17,https://twitter.com/olawoye_dotun/status/801765929701044225
178,886803,14076,11/24/16 4:40,Tweet by OccuWorld âùŒ,OccuWorld,8.01711E+17,https://twitter.com/OccuWorld/status/801710982259179520
178,885678,14076,11/23/16 22:43,Tweet by Royal Times Nigeria,royaltimesng,8.01587E+17,https://twitter.com/royaltimesng/status/801587276761415682
178,885677,14076,11/23/16 22:43,Tweet by Adebambo Oduwole,Oduscoly,8.01597E+17,https://twitter.com/Oduscoly/status/801597008813228032
178,885676,14076,11/23/16 22:43,Tweet by Aus-X,AustinXhibuike,8.01597E+17,https://twitter.com/AustinXhibuike/status/801597039175823360
178,885675,14076,11/23/16 22:43,Tweet by NaijaInfo,TheNaijaInfo,8.01597E+17,https://twitter.com/TheNaijaInfo/status/801597077763530753
178,885674,14076,11/23/16 22:43,Tweet by NaijaInfo,TheNaijaInfo,8.01598E+17,https://twitter.com/TheNaijaInfo/status/801597628446146560
178,885673,14076,11/23/16 22:43,Retweet by Oludele Olabisi,belhavenng,8.01627E+17,https://twitter.com/belhavenng/status/801626772353798145
178,885037,14076,11/23/16 19:40,Tweet by Nigeria News Hall,NigeriaNewsHall,8.01575E+17,https://twitter.com/NigeriaNewsHall/status/801575222184845312
178,883999,14076,11/23/16 15:58,Retweet by Aquilia,AquiliaBulus,8.01512E+17,https://twitter.com/AquiliaBulus/status/801511654378897410
178,883998,14076,11/23/16 15:58,Retweet by Ibrahim Iliyasu,ibraheemil,8.01528E+17,https://twitter.com/ibraheemil/status/801527593950441472
178,883997,14076,11/23/16 15:58,Tweet by SaharaFMRadio,SaharaFMRadio,8.01511E+17,https://twitter.com/SaharaFMRadio/status/801510915535470592
178,883996,14076,11/23/16 15:58,Tweet by Titanhealth news,mytotalhealthng,8.01514E+17,https://twitter.com/mytotalhealthng/status/801514426411008000
178,883995,14076,11/23/16 15:58,Tweet by Omoyele Sowore,YeleSowore,8.01511E+17,https://twitter.com/YeleSowore/status/801510906261864451
178,883994,14076,11/23/16 15:58,Tweet by âœ_ÌˆÌ_Ì_Ì¥â€_â€‹BAFFAâœ_ÌˆÌ_Â»Ì¶Â·Ìµ,ikmuhd,8.01512E+17,https://twitter.com/ikmuhd/status/801511988253884419
178,883993,14076,11/23/16 15:58,Tweet by Sahara Reporters,SaharaReporters,8.01511E+17,https://twitter.com/SaharaReporters/status/801510896895868929
178,883989,14076,11/23/16 15:58,Dodgy Doctors: There Is No Cost To Life By Alex Abutu | Sahara Reporters,,,
178,875614,13994,11/22/16 1:35,Tweet by âœ_ÌˆÌ_Ì_Ì¥â€_â€‹BAFFAâœ_ÌˆÌ_Â»Ì¶Â·Ìµ,ikmuhd,7.98569E+17,https://twitter.com/ikmuhd/status/798568636315299841
178,851037,13994,11/17/16 7:41,Tweet by NaijaInfo,TheNaijaInfo,7.98636E+17,https://twitter.com/TheNaijaInfo/status/798635757439107072
178,851036,13994,11/17/16 7:41,Tweet by NaijaInfo,TheNaijaInfo,7.98636E+17,https://twitter.com/TheNaijaInfo/status/798635838015799296
178,846343,13994,11/16/16 10:28,Tweet by Alex Abutu,lexyabutu,7.98611E+17,https://twitter.com/lexyabutu/status/798610570824089600
178,846342,13994,11/16/16 10:28,Retweet by Oludele Olabisi,belhavenng,7.98583E+17,https://twitter.com/belhavenng/status/798582919237402624
178,846341,13994,11/16/16 10:28,Tweet by Aus-X,AustinXhibuike,7.98636E+17,https://twitter.com/AustinXhibuike/status/798635761423634433
