channel_id,timeline_id,Item_Id,Date,title,Twitter_account,Tweet_Id,Twitter_link
503,1201200,14221,2/5/17 6:28,Retweet by IG: NokuzolaNdwandwe,ZolaNdwandwe,8.2656E+17,https://twitter.com/ZolaNdwandwe/status/826560417199751169
503,1198113,14046,2/3/17 0:04,Retweet by Eusebius McKaiser,Eusebius,8.26337E+17,https://twitter.com/Eusebius/status/826337454391177217
503,1198112,14046,2/3/17 0:04,Retweet by Uncle of many... ,Gimba_TheFatOne,8.26339E+17,https://twitter.com/Gimba_TheFatOne/status/826338759239151616
503,1198111,14046,2/3/17 0:03,Tweet by Chris Roper,ChrisRoper,8.26337E+17,https://twitter.com/ChrisRoper/status/826337218587459584
503,1198110,14046,2/3/17 0:03,Tweet by Chris Roper,ChrisRoper,8.26702E+17,https://twitter.com/ChrisRoper/status/826702105964589056
503,1104019,15215,1/5/17 9:49,Retweet by African Child,ZikhonaTshona,8.15936E+17,https://twitter.com/ZikhonaTshona/status/815936217988665344
503,1104018,15215,1/5/17 9:49,Retweet by Al-Hassan ‰ªÁ's You,LA_Sonwabo,8.15938E+17,https://twitter.com/LA_Sonwabo/status/815937723806662656
503,1077205,14865,12/30/16 12:19,Retweet by bernardwachasura,bernard02459765,8.14498E+17,https://twitter.com/bernard02459765/status/814497937740988418
503,1060293,14257,12/27/16 0:43,Retweet by Siyanda,Siya90,8.12673E+17,https://twitter.com/Siya90/status/812672865929728004
503,1060292,14257,12/27/16 0:43,Tweet by City Press Online,City_Press,8.1267E+17,https://twitter.com/City_Press/status/812670448991346688
503,1060291,14257,12/27/16 0:43,Retweet by Lerato Mashianoke,NkAnYi07,8.1268E+17,https://twitter.com/NkAnYi07/status/812679762355384321
503,1040620,15215,12/23/16 6:38,Tweet by Azania Matiwane,AzaniaMatiwane,8.12248E+17,https://twitter.com/AzaniaMatiwane/status/812247873584852992
503,1035254,15214,12/22/16 4:51,Tweet by Riskinfo,riskinfo,8.10427E+17,https://twitter.com/riskinfo/status/810427020706508800
503,1028481,15216,12/21/16 8:54,Retweet by OnlineBiz_Siyakhula,SiyaKhula,8.11425E+17,https://twitter.com/SiyaKhula/status/811424524013076482
503,1028480,15216,12/21/16 8:54,Retweet by FRå¨NCHISER DJ‰ã¢,FranchiserDJ_,8.11543E+17,https://twitter.com/FranchiserDJ_/status/811542781793538049
503,1028479,15216,12/21/16 8:54,Tweet by Daily Sun,dailysunsa,8.11247E+17,https://twitter.com/dailysunsa/status/811247300085358592
503,1028478,15218,12/21/16 8:52,MEN FROM INITIATION SCHOOL STOLE MY SON | Daily Sun,,,
503,1028477,15217,12/21/16 8:52,RITUAL FOR INITIATE LUPHELO | Daily Sun,,,
503,1028476,15216,12/21/16 8:52,PICS: INITIATION SHACKS TORCHED! | Daily Sun,,,
503,1028475,15215,12/21/16 8:50,Retweet by NaledsMabindla,Naledsmab,8.09749E+17,https://twitter.com/Naledsmab/status/809749324624175104
503,1028474,15215,12/21/16 8:50,Retweet by marietjie burger,miraaikie,8.09799E+17,https://twitter.com/miraaikie/status/809799061016612867
503,1028473,15215,12/21/16 8:50,Retweet by Afrikanerhart    ,StopPlaasmoorde,8.09769E+17,https://twitter.com/StopPlaasmoorde/status/809768797095792640
503,1028472,15215,12/21/16 8:50,Retweet by Ondela ‰Ï_‰Ï_,CallMe_OD,8.09815E+17,https://twitter.com/CallMe_OD/status/809814804135288832
503,1028471,15214,12/21/16 8:50,Retweet by Bafentswe,Bafentswe3,8.10509E+17,https://twitter.com/Bafentswe3/status/810509338800427008
503,1028470,15214,12/21/16 8:50,Retweet by Lebza,LeboLoco,8.10512E+17,https://twitter.com/LeboLoco/status/810511610506833920
503,1028469,15214,12/21/16 8:50,Retweet by Zimasa Lupuwana ,mooshtaffa,8.10514E+17,https://twitter.com/mooshtaffa/status/810514449333440513
503,1028468,15214,12/21/16 8:50,Retweet by ‰÷¼.,molose_mihle,8.10515E+17,https://twitter.com/molose_mihle/status/810514783460032512
503,1028467,15215,12/21/16 8:50,Retweet by AmGoingToPretoria,ChaukeMatimu,8.09845E+17,https://twitter.com/ChaukeMatimu/status/809844842859794432
503,1028466,15214,12/21/16 8:50,Retweet by nomkhithakazi.,__Zanele,8.10515E+17,https://twitter.com/__Zanele/status/810515148737810433
503,1028465,15214,12/21/16 8:50,Retweet by king of sorrow,siwinile_,8.10522E+17,https://twitter.com/siwinile_/status/810521508552601600
503,1028464,15214,12/21/16 8:50,Retweet by Mathebula Methuselah,MathebulaE,8.10523E+17,https://twitter.com/MathebulaE/status/810523444337082369
503,1028463,15214,12/21/16 8:50,Retweet by Lulu,Lela_Njabz,8.10525E+17,https://twitter.com/Lela_Njabz/status/810524596457926656
503,1028462,15215,12/21/16 8:50,Retweet by Lwandle Zulu-Zuma,nenezi,8.09865E+17,https://twitter.com/nenezi/status/809865308282425344
503,1028461,15214,12/21/16 8:50,Tweet by #BirthDay_14Jan2017,VhalodiSA,8.10538E+17,https://twitter.com/VhalodiSA/status/810537811816448004
503,1028460,15214,12/21/16 8:50,Retweet by Sandile Wela,SandileWela,8.10545E+17,https://twitter.com/SandileWela/status/810545119736774656
503,1028459,15214,12/21/16 8:50,Retweet by Vusimuzi W Maseko,vusi_vm,8.10773E+17,https://twitter.com/vusi_vm/status/810772576293285888
503,1028458,15214,12/21/16 8:50,Retweet by Mathanda,cdejmn,8.10555E+17,https://twitter.com/cdejmn/status/810554941383340033
503,1028457,15214,12/21/16 8:50,Retweet by Nicholas Molale,MolaleNicholas,8.10821E+17,https://twitter.com/MolaleNicholas/status/810820778845470720
503,1028456,15214,12/21/16 8:50,Retweet by lesole gaula,EnockLesole,8.1083E+17,https://twitter.com/EnockLesole/status/810829500275716096
503,1028455,15214,12/21/16 8:50,Retweet by Mio & Queenie Radio,Mio_Queenie,8.10857E+17,https://twitter.com/Mio_Queenie/status/810857491475103744
503,1028454,15215,12/21/16 8:50,Retweet by sydney a phugwani,mabasa_sydney,8.10014E+17,https://twitter.com/mabasa_sydney/status/810014442142494720
503,1028453,15215,12/21/16 8:50,Retweet by alugumi Ramunyisi,alug,8.10015E+17,https://twitter.com/alug/status/810014614322905090
503,1028452,15214,12/21/16 8:49,Retweet by west african choklet,_kodzo,8.10821E+17,https://twitter.com/_kodzo/status/810821134291791873
503,1028451,15214,12/21/16 8:49,Retweet by Kate Nokwe,This_Kate,8.10862E+17,https://twitter.com/This_Kate/status/810861885327282176
503,1028450,15215,12/21/16 8:49,Retweet by In Guard We Trust!,TaMonwayi,8.10031E+17,https://twitter.com/TaMonwayi/status/810031152308383744
503,1028449,15215,12/21/16 8:49,Tweet by Nigel Olifaunt,GautengNigel,8.098E+17,https://twitter.com/GautengNigel/status/809799598596358145
503,1028448,15215,12/21/16 8:49,Tweet by Franc.s McCbela,EdmondFrans,8.09809E+17,https://twitter.com/EdmondFrans/status/809809161974403073
503,1028447,15215,12/21/16 8:49,Tweet by Alien,SAalienate,8.09767E+17,https://twitter.com/SAalienate/status/809766663323287552
503,1028446,15215,12/21/16 8:49,Tweet by Hon. Marco Machona,RuffcutsWear,8.10094E+17,https://twitter.com/RuffcutsWear/status/810094231733891073
503,1028445,15215,12/21/16 8:49,Tweet by Pancras Malani,MalaniPancras,8.09998E+17,https://twitter.com/MalaniPancras/status/809997749374558208
