channel_id,timeline_id,Item_Id,Date,title,Twitter_account,Tweet_Id,Twitter_link
484,1212171,13955,2/15/17 3:01,Retweet by Teemu Ropponen,troppone,8.31765E+17,https://twitter.com/troppone/status/831764735167229954
484,1212170,13955,2/15/17 3:00,Tweet by Mor Rubinstein,Morchickit,8.31562E+17,https://twitter.com/Morchickit/status/831561889737998337
484,1201067,13955,2/5/17 3:20,Retweet by britecap,britecap,8.28128E+17,https://twitter.com/britecap/status/828128302778941440
484,1200292,13955,2/4/17 9:18,Tweet by Adrian Hope-Bailie,ahopebailie,8.27861E+17,https://twitter.com/ahopebailie/status/827860888250175489
484,1196736,13955,2/2/17 3:11,Tweet by It's DeeYouAnnGeeAyy,BlaqueDunga,8.25752E+17,https://twitter.com/BlaqueDunga/status/825751682382434304
484,924803,13955,12/1/16 8:37,Retweet by Benoni,benoniunchained,8.04284E+17,https://twitter.com/benoniunchained/status/804284062185693184
484,924063,13955,12/1/16 5:35,Retweet by WanjikÅ© Revolutionâ„¢,WanjikuRevolt,8.04255E+17,https://twitter.com/WanjikuRevolt/status/804254655266045952
484,920416,13954,11/30/16 14:31,Retweet by Mr Putin,pietrampedi,8.03079E+17,https://twitter.com/pietrampedi/status/803079105499529217
484,920415,13954,11/30/16 14:31,Retweet by Daisy Matlou,daisy_matlou,8.03081E+17,https://twitter.com/daisy_matlou/status/803080610134818817
484,920414,13954,11/30/16 14:31,Retweet by Eye of the Needle,MukelaniDimba,8.03086E+17,https://twitter.com/MukelaniDimba/status/803086335028379648
484,915016,13955,11/29/16 14:36,Retweet by ICFJ Knight,ICFJKnight,8.0368E+17,https://twitter.com/ICFJKnight/status/803680254787276800
484,909308,13955,11/28/16 16:32,Retweet by ICFJ Knight,ICFJKnight,8.0332E+17,https://twitter.com/ICFJKnight/status/803319812181135361
484,908539,13955,11/28/16 13:24,Retweet by Matthew McNaughton,mamcnaughton,8.03279E+17,https://twitter.com/mamcnaughton/status/803278580046172160
484,905803,13955,11/28/16 1:29,Retweet by Mr Putin,pietrampedi,8.03079E+17,https://twitter.com/pietrampedi/status/803079105499529217
484,905802,13955,11/28/16 1:29,Retweet by Daisy Matlou,daisy_matlou,8.03081E+17,https://twitter.com/daisy_matlou/status/803080610134818817
484,905801,13955,11/28/16 1:29,Retweet by Eye of the Needle,MukelaniDimba,8.03086E+17,https://twitter.com/MukelaniDimba/status/803086335028379648
484,905275,13955,11/27/16 22:31,Retweet by Mr Putin,pietrampedi,8.03078E+17,https://twitter.com/pietrampedi/status/803078047859621888
484,905274,13955,11/27/16 22:31,Retweet by Mr Putin,pietrampedi,8.03078E+17,https://twitter.com/pietrampedi/status/803078159868403712
484,903109,13955,11/27/16 10:29,Retweet by Ben Colmery,bencolmery4,8.02867E+17,https://twitter.com/bencolmery4/status/802866922693988353
484,901157,13955,11/27/16 1:36,Tweet by Justin Arenstein,justinarenstein,8.02762E+17,https://twitter.com/justinarenstein/status/802762133628919808
484,891933,13955,11/25/16 4:28,Retweet by sylvia hammond,sylviahammond,8.02038E+17,https://twitter.com/sylviahammond/status/802038277960245249
484,889677,13955,11/24/16 16:30,Retweet by Durban Twitr Meet,DurbanTwitrMeet,8.01859E+17,https://twitter.com/DurbanTwitrMeet/status/801859281654022144
484,888994,13955,11/24/16 13:31,Retweet by BADENHORST,Gesels,8.01823E+17,https://twitter.com/Gesels/status/801822826814705664
484,887632,13955,11/24/16 7:23,Tweet by Code4SA,code4sa,8.0173E+17,https://twitter.com/code4sa/status/801729965792305152
484,887631,13955,11/24/16 7:23,Retweet by Gabriella,Jablet,8.0173E+17,https://twitter.com/Jablet/status/801730116296601600
484,887630,13955,11/24/16 7:23,Retweet by People's Assembly,PeoplesAssem_SA,8.01731E+17,https://twitter.com/PeoplesAssem_SA/status/801731074942451712
484,880054,13955,11/22/16 19:20,Retweet by The Howling Sheep,KPANgako,8.01187E+17,https://twitter.com/KPANgako/status/801186708888784896
484,877806,13955,11/22/16 10:23,Retweet by Code4SA,code4sa,8.01067E+17,https://twitter.com/code4sa/status/801067228586242048
484,870753,13955,11/21/16 4:26,Tweet by Theresa Mallinson,tcmallinson,8.00622E+17,https://twitter.com/tcmallinson/status/800621589196865536
484,870315,13955,11/21/16 1:31,Tweet by Kagiso,KagisoZ,8.00395E+17,https://twitter.com/KagisoZ/status/800394702373683200
484,870314,13955,11/21/16 1:31,Tweet by Tshisimani,Tshisimani,8.00409E+17,https://twitter.com/Tshisimani/status/800408525977559040
484,828680,13954,11/13/16 7:26,Comment by SomeoneCT,,,
484,828679,13954,11/13/16 7:26,Comment by Alfred States,,,
484,828678,13954,11/13/16 7:26,Comment by Shawn,,,
484,828677,13954,11/13/16 7:26,Comment by For the Emperor!,,,
484,828676,13954,11/13/16 7:26,Comment by Khalsa Singh,,,
484,828675,13954,11/13/16 7:26,Comment by Reality_Bites,,,
484,828674,13954,11/13/16 7:26,Comment by Cheesy 3.0,,,
484,828673,13954,11/13/16 7:26,Comment by Eeyore,,,
484,828672,13954,11/13/16 7:26,Comment by Konstabel Koekemoer,,,
484,828671,13954,11/13/16 7:26,Comment by RedViking,,,
484,828670,13954,11/13/16 7:26,Comment by Dreigorian,,,
484,828669,13954,11/13/16 7:26,Comment by Deal_with__it,,,
484,828668,13954,11/13/16 7:26,Comment by Stephen Metcalfe,,,
484,828667,13954,11/13/16 7:26,Comment by Xander Taylor,,,
484,828666,13954,11/13/16 7:25,Comment by MP3,,,
484,828665,13954,11/13/16 7:25,Comment by UltimateNinjaPandaDudeGuy,,,
484,828664,13954,11/13/16 7:25,Comment by Wizzard,,,
484,828663,13954,11/13/16 7:25,Comment by It's-a-fact,,,
484,828662,13954,11/13/16 7:25,Comment by Wizzard,,,
484,828661,13954,11/13/16 7:25,Comment by Wizzard,,,
484,828660,13954,11/13/16 7:25,Comment by Graeme,,,
484,828659,13954,11/13/16 7:25,Comment by Gerhard Pretorius,,,
484,828658,13954,11/13/16 7:25,Comment by Wizzard,,,
484,828657,13954,11/13/16 7:25,Comment by Ubaba meet Baba,,,
484,828656,13954,11/13/16 7:25,Comment by IceQ,,,
484,828655,13954,11/13/16 7:25,Comment by DMTomlinson,,,
484,828654,13954,11/13/16 7:25,Comment by Skerminkel,,,
484,828653,13954,11/13/16 7:25,Comment by Dale,,,
484,828652,13954,11/13/16 7:25,Comment by Ingrid Denzin,,,
484,828651,13954,11/13/16 7:25,Comment by Twistapro,,,
484,828650,13954,11/13/16 7:25,Comment by Wizzard,,,
484,828649,13954,11/13/16 7:25,Comment by Ingrid Denzin,,,
484,828648,13954,11/13/16 7:25,Comment by Ingrid Denzin,,,
484,828647,13954,11/13/16 7:25,Comment by Ubaba meet Baba,,,
484,828646,13954,11/13/16 7:25,Comment by Steven Seagull,,,
484,828645,13954,11/13/16 7:25,Comment by Ubaba meet Baba,,,
484,828644,13954,11/13/16 7:25,Comment by Steven Seagull,,,
484,828643,13954,11/13/16 7:25,Comment by RedViking,,,
484,828642,13954,11/13/16 7:25,Comment by Wizzard,,,
484,828641,13954,11/13/16 7:25,Comment by RedViking,,,
484,828640,13954,11/13/16 7:25,Comment by Steven Seagull,,,
484,828639,13954,11/13/16 7:25,Comment by Ubaba meet Baba,,,
484,828638,13954,11/13/16 7:25,Comment by RedViking,,,
484,828637,13954,11/13/16 7:25,Comment by Steven Seagull,,,
484,828636,13954,11/13/16 7:25,Comment by Dale,,,
484,828635,13954,11/13/16 7:25,Comment by Wizzard,,,
