channel_id,timeline_id,Item_Id,Date,title,Twitter_account,Tweet_Id,Twitter_link
483,1217541,13928,2/21/17 0:39,Tweet by HansWobbe,HansWobbe,8.3367E+17,https://twitter.com/HansWobbe/status/833669819467718657
483,1212174,14007,2/15/17 3:01,Tweet by Bhekisisa M&G Health,Bhekisisa_MG,8.30854E+17,https://twitter.com/Bhekisisa_MG/status/830853995547627520
483,1212173,14007,2/15/17 3:01,Tweet by Mashudu,MashuduBusta,8.31469E+17,https://twitter.com/MashuduBusta/status/831469320920236032
483,1212172,14007,2/15/17 3:01,Retweet by Mashudu,MashuduBusta,8.31469E+17,https://twitter.com/MashuduBusta/status/831469379162406912
483,1174541,14007,1/20/17 12:19,Tweet by Bhekisisa M&G Health,Bhekisisa_MG,8.22482E+17,https://twitter.com/Bhekisisa_MG/status/822481565955584002
483,1159380,14007,1/17/17 6:25,Retweet by Geopolitics Today,GeoPolToday,8.21231E+17,https://twitter.com/GeoPolToday/status/821231103814041602
483,1148966,13928,1/15/17 0:33,Tweet by HansWobbe,HansWobbe,8.20321E+17,https://twitter.com/HansWobbe/status/820320869385965568
483,1132036,14007,1/11/17 9:27,Tweet by Bhekisisa M&G Health,Bhekisisa_MG,8.19167E+17,https://twitter.com/Bhekisisa_MG/status/819166977466007552
483,1131456,13989,1/11/17 6:29,Tweet by Bhekisisa M&G Health,Bhekisisa_MG,8.18925E+17,https://twitter.com/Bhekisisa_MG/status/818925395277971462
483,1125091,14007,1/10/17 0:32,Retweet by Mthobel Nathan Heshu,mheshu,8.18684E+17,https://twitter.com/mheshu/status/818684351709933568
483,1125090,14007,1/10/17 0:32,Retweet by Mthobel Nathan Heshu,mheshu,8.18686E+17,https://twitter.com/mheshu/status/818685805778571264
483,1124087,14007,1/9/17 18:38,Retweet by Step Seven,stepseven,8.18589E+17,https://twitter.com/stepseven/status/818588926692696064
483,1124086,14007,1/9/17 18:38,Retweet by Step Seven Justice,stepseven7,8.18583E+17,https://twitter.com/stepseven7/status/818582695093661696
483,1124085,14007,1/9/17 18:37,Tweet by Bhekisisa M&G Health,Bhekisisa_MG,8.18586E+17,https://twitter.com/Bhekisisa_MG/status/818585653319442432
483,1118967,14007,1/8/17 15:48,Retweet by Masesebe Wa Ramahuma,masesebe,8.18181E+17,https://twitter.com/masesebe/status/818181414365655041
483,1118382,13928,1/8/17 12:42,Tweet by Chris Salustro,SalustroC,8.17937E+17,https://twitter.com/SalustroC/status/817936959951630336
483,1117788,14007,1/8/17 9:39,Retweet by Sharna vanderHeyden,VanSharna,8.18102E+17,https://twitter.com/VanSharna/status/818101767082835968
483,1112178,14007,1/7/17 3:44,Retweet by Corne Ackermann,corneack,8.17618E+17,https://twitter.com/corneack/status/817617906964070400
483,1111615,14007,1/7/17 0:18,Tweet by Bhekisisa M&G Health,Bhekisisa_MG,8.17582E+17,https://twitter.com/Bhekisisa_MG/status/817581529681502209
483,1109386,14007,1/6/17 12:24,Retweet by Nameless Cynic,NamelessCynic,8.17397E+17,https://twitter.com/NamelessCynic/status/817397286527504385
483,1109385,14007,1/6/17 12:24,Retweet by Justice Gambino,JBoogieG,8.17406E+17,https://twitter.com/JBoogieG/status/817406311616966657
483,1105253,14007,1/5/17 15:39,Retweet by Keneiloe Kotlolo,Keneiloe_,8.17074E+17,https://twitter.com/Keneiloe_/status/817073536179273728
483,1104530,14007,1/5/17 12:28,Retweet by Trump ,silverbfly,8.1704E+17,https://twitter.com/silverbfly/status/817039700619853824
483,1103468,14007,1/5/17 6:41,Retweet by lula,lolyparrado,8.16928E+17,https://twitter.com/lolyparrado/status/816928470781542400
483,1103466,14007,1/5/17 6:41,Retweet by Carthy Love,MsCarthyLuv,8.16934E+17,https://twitter.com/MsCarthyLuv/status/816933642148675584
483,1102691,14007,1/5/17 3:31,Retweet by John Ouma-Mugabe,mugabeJohn,8.16896E+17,https://twitter.com/mugabeJohn/status/816896224938889216
483,1102690,14007,1/5/17 3:31,Retweet by Marina Zetay,Marinamas,8.16912E+17,https://twitter.com/Marinamas/status/816911689048322048
483,1102063,14007,1/5/17 0:29,Retweet by Mindurtaxbracket,nomondeb73,8.1685E+17,https://twitter.com/nomondeb73/status/816850300506112000
483,1101600,14007,1/4/17 21:22,Retweet by Gregg Trueman,DrGreggTrueman,8.16812E+17,https://twitter.com/DrGreggTrueman/status/816812115159752705
483,1101599,14007,1/4/17 21:22,Retweet by sharon_elle,sharon_elle,8.16816E+17,https://twitter.com/sharon_elle/status/816816081545244672
483,1101088,14007,1/4/17 18:07,Tweet by Mark Chataway,markcha,8.16765E+17,https://twitter.com/markcha/status/816765185541160962
483,1101087,14007,1/4/17 18:07,Retweet by Andrew Corbett-Nolan,acorbettn,8.16768E+17,https://twitter.com/acorbettn/status/816767823456387072
483,1101086,14007,1/4/17 18:07,Retweet by Tere Perez,tenchapl,8.16769E+17,https://twitter.com/tenchapl/status/816768542808772608
483,1101085,14007,1/4/17 18:07,Retweet by Stephanie Ann Magno,feversoul,8.1677E+17,https://twitter.com/feversoul/status/816770216226979841
483,1101084,13989,1/4/17 18:07,Tweet by Thabo Dlamini,ThaboTd,8.16564E+17,https://twitter.com/ThaboTd/status/816563902226034689
483,1101083,14007,1/4/17 18:07,Retweet by Dimitrious Gartrell,DimitriousGart2,8.16766E+17,https://twitter.com/DimitriousGart2/status/816765984031866880
483,1101082,14007,1/4/17 18:07,Retweet by Presidential Thief,drknwitallsa,8.16766E+17,https://twitter.com/drknwitallsa/status/816766034220875776
483,1101081,14007,1/4/17 18:07,Retweet by Graham Elwell,ElwellGraham,8.16767E+17,https://twitter.com/ElwellGraham/status/816767174542966784
